user_id,join_date,last_activity_date,days_active,retention_flag,retention_rate
664,1/23/2024,6/17/2022,316,1,
665,4/15/2024,9/27/2021,233,1,
666,11/15/2024,9/28/2021,287,1,
667,6/15/2025,8/9/2021,177,1,
668,8/3/2025,2/15/2022,54,1,
669,5/1/2023,1/5/2024,334,1,
670,3/7/2023,5/3/2022,20,0,
671,5/19/2025,4/12/2023,311,1,
672,4/12/2024,11/1/2020,282,1,
673,1/1/2025,3/17/2024,112,1,
674,9/28/2024,7/29/2024,269,1,
675,12/27/2025,10/31/2021,256,1,
676,7/22/2023,10/21/2021,229,1,
677,10/29/2023,12/18/2021,353,1,
678,11/12/2023,6/9/2024,215,1,
679,4/10/2024,1/29/2024,342,1,
680,8/13/2024,1/8/2023,201,1,
681,2/2/2025,9/9/2021,89,1,
682,5/3/2023,9/2/2023,119,1,
683,3/25/2023,10/5/2021,56,1,
684,12/26/2024,2/2/2021,286,1,
685,9/20/2024,7/12/2022,128,1,
686,6/24/2024,8/24/2023,70,1,
687,2/9/2023,2/17/2024,67,1,
688,6/23/2025,9/27/2022,247,1,
689,10/27/2024,8/7/2020,132,1,
690,8/24/2023,8/6/2024,277,1,
691,9/28/2024,11/28/2024,364,1,
692,9/14/2024,4/29/2021,179,1,
693,9/3/2023,8/26/2021,57,1,
694,11/19/2023,9/10/2021,33,1,
695,12/13/2023,4/4/2024,211,1,
696,9/16/2023,8/23/2022,212,1,
697,5/10/2024,6/22/2022,139,1,
698,5/14/2024,3/2/2021,233,1,
699,1/25/2025,1/20/2021,38,1,
700,1/3/2024,4/30/2023,388,1,
701,8/17/2024,5/9/2021,349,1,
702,7/15/2023,3/24/2022,304,1,
703,5/15/2025,4/29/2022,131,1,
704,7/2/2024,8/24/2024,264,1,
705,1/13/2024,3/6/2023,340,1,
706,3/16/2025,6/14/2024,257,1,
707,11/6/2025,12/26/2022,124,1,
708,10/20/2024,12/12/2023,377,1,
709,9/5/2024,1/22/2022,354,1,
710,12/4/2025,7/12/2024,266,1,
711,8/12/2024,3/4/2022,399,1,
712,12/10/2024,7/30/2022,229,1,
713,5/9/2025,12/1/2023,389,1,
714,5/19/2025,5/7/2022,182,1,
715,11/18/2023,2/22/2022,306,1,
716,3/24/2025,10/2/2021,182,1,
717,1/11/2025,3/8/2024,306,1,
718,2/27/2024,4/30/2020,5,0,
719,1/24/2025,8/4/2021,389,1,
720,9/22/2023,2/28/2024,113,1,
721,1/12/2025,6/20/2022,293,1,
722,4/3/2024,7/1/2023,37,1,
723,5/1/2023,9/23/2024,339,1,
724,1/12/2025,1/28/2024,74,1,
725,6/3/2024,4/9/2022,36,1,
726,7/14/2023,10/18/2022,211,1,
727,4/4/2023,3/25/2022,144,1,
728,4/25/2025,8/13/2022,274,1,
729,4/14/2025,7/14/2021,377,1,
730,10/28/2024,6/18/2021,300,1,
731,3/22/2024,8/7/2022,17,0,
732,1/10/2023,7/15/2023,156,1,
733,12/16/2025,11/12/2021,124,1,
734,10/21/2025,12/22/2022,22,0,
735,4/7/2025,11/28/2022,343,1,
736,8/9/2025,5/9/2024,144,1,
737,2/17/2024,4/18/2023,17,0,
738,7/10/2023,12/29/2021,367,1,
739,12/25/2023,7/14/2022,105,1,
740,5/7/2025,3/15/2021,264,1,
741,2/5/2023,1/12/2021,266,1,
742,5/10/2024,10/29/2022,117,1,
743,4/19/2023,7/3/2023,248,1,
744,10/11/2023,1/16/2024,111,1,
745,6/2/2025,7/24/2022,157,1,
746,7/15/2024,6/7/2023,399,1,
747,7/30/2024,4/22/2021,394,1,
748,5/12/2024,7/13/2021,216,1,
749,4/14/2024,2/12/2024,125,1,
750,5/31/2023,2/26/2021,19,0,
751,9/28/2025,5/8/2021,23,0,
752,12/27/2024,10/16/2020,74,1,
753,12/6/2024,10/19/2024,336,1,
754,8/31/2024,7/28/2021,168,1,
755,8/18/2023,6/16/2024,320,1,
756,6/3/2025,7/26/2020,168,1,
757,7/6/2023,10/9/2022,30,1,
758,2/26/2023,11/20/2020,311,1,
759,1/18/2025,3/13/2022,335,1,
760,2/3/2023,6/14/2023,275,1,
761,8/11/2025,3/19/2021,233,1,
762,5/2/2023,6/6/2023,228,1,
763,6/15/2025,1/3/2023,88,1,
764,10/18/2025,11/3/2023,147,1,
765,10/1/2025,10/30/2023,207,1,
766,4/26/2024,10/19/2023,132,1,
767,3/16/2025,11/12/2022,223,1,
768,6/7/2025,10/17/2022,114,1,
769,11/24/2024,7/16/2023,268,1,
770,4/25/2023,1/19/2022,61,1,
771,12/15/2024,10/23/2023,358,1,
772,7/23/2024,5/19/2022,305,1,
773,1/23/2024,6/24/2020,97,1,
774,7/30/2025,7/18/2021,44,1,
775,8/14/2023,7/3/2024,328,1,
776,7/13/2023,12/29/2023,358,1,
777,9/22/2025,8/11/2022,259,1,
778,5/5/2024,9/13/2023,310,1,
779,10/29/2025,9/23/2022,224,1,
780,2/26/2023,8/12/2023,359,1,
781,10/24/2023,9/30/2022,241,1,
782,11/12/2023,5/25/2021,51,1,
783,10/2/2025,3/17/2022,286,1,
784,2/10/2024,9/13/2023,252,1,
785,7/13/2024,2/9/2021,76,1,
786,7/27/2024,4/18/2024,354,1,
787,6/11/2023,10/22/2021,140,1,
788,1/5/2025,3/20/2021,371,1,
789,4/17/2024,5/1/2023,98,1,
790,5/24/2025,6/27/2022,256,1,
791,10/9/2024,1/27/2024,372,1,
792,11/3/2024,12/8/2021,337,1,
793,6/27/2023,10/14/2023,292,1,
794,8/7/2024,5/6/2021,140,1,
795,6/8/2024,12/30/2023,139,1,
796,5/20/2025,12/25/2023,333,1,
797,9/25/2024,8/12/2020,69,1,
798,1/25/2025,11/15/2023,127,1,
799,1/18/2023,12/11/2021,4,0,
800,9/29/2023,1/14/2021,281,1,
801,9/18/2024,7/12/2023,172,1,
802,7/20/2023,4/12/2023,112,1,
803,11/12/2025,1/13/2021,181,1,
804,4/6/2025,1/28/2024,104,1,
805,6/5/2023,3/14/2022,98,1,
806,7/11/2023,11/11/2023,71,1,
807,4/15/2023,8/23/2020,180,1,
808,1/21/2023,11/16/2021,344,1,
809,3/14/2025,3/11/2021,3,0,
810,5/13/2024,3/27/2023,367,1,
811,5/25/2024,5/12/2022,392,1,
812,2/9/2023,12/21/2022,164,1,
813,6/24/2024,7/28/2020,111,1,
814,12/10/2025,3/3/2023,289,1,
815,9/4/2025,11/16/2023,268,1,
816,2/18/2025,3/4/2024,364,1,
817,9/19/2025,11/10/2021,90,1,
818,5/14/2024,5/20/2021,284,1,
819,12/6/2024,5/10/2021,220,1,
820,9/12/2025,11/21/2020,147,1,
821,6/16/2025,1/5/2021,83,1,
822,6/28/2024,10/10/2024,396,1,
823,3/27/2023,2/5/2020,20,0,
824,8/2/2024,7/12/2022,289,1,
825,11/24/2025,3/8/2022,49,1,
826,9/12/2024,5/25/2022,331,1,
827,9/3/2024,7/18/2020,65,1,
828,5/4/2024,7/31/2022,194,1,
829,11/12/2025,10/13/2022,380,1,
830,12/4/2023,11/17/2023,190,1,
831,4/11/2024,9/27/2020,235,1,
832,9/24/2025,7/1/2022,355,1,
833,5/7/2023,3/1/2023,101,1,
834,3/8/2024,2/22/2023,315,1,
835,6/14/2024,9/2/2022,232,1,
836,4/5/2024,4/30/2022,307,1,
837,4/7/2025,3/19/2024,361,1,
838,9/27/2023,1/22/2021,54,1,
839,10/6/2023,6/30/2021,328,1,
840,2/19/2025,9/27/2021,318,1,
841,5/16/2023,9/12/2023,199,1,
842,10/17/2023,9/12/2023,381,1,
843,11/18/2023,8/5/2021,138,1,
844,11/29/2023,12/21/2023,141,1,
845,7/1/2025,4/21/2022,109,1,
846,12/9/2023,5/23/2023,370,1,
847,10/28/2025,12/7/2022,40,1,
848,10/1/2025,2/2/2022,55,1,
849,9/29/2024,1/19/2023,102,1,
850,9/7/2023,7/14/2021,14,0,
851,8/20/2023,2/19/2022,30,1,
852,7/4/2024,8/20/2020,208,1,
853,4/2/2025,2/17/2023,256,1,
854,4/13/2023,6/28/2021,233,1,
855,10/26/2025,10/22/2021,155,1,
856,12/6/2023,11/14/2021,326,1,
857,8/10/2025,1/11/2024,21,0,
858,7/11/2025,3/24/2021,358,1,
859,12/4/2025,7/19/2023,358,1,
860,1/16/2025,11/17/2021,333,1,
861,12/29/2025,3/14/2023,178,1,
862,7/23/2024,1/9/2024,241,1,
863,9/2/2025,7/24/2021,34,1,
864,5/14/2025,6/18/2024,224,1,
865,5/9/2025,5/19/2022,352,1,
866,8/4/2023,11/11/2023,103,1,
867,12/20/2024,12/6/2022,40,1,
868,8/8/2024,6/15/2021,142,1,
869,1/1/2024,12/24/2020,124,1,
870,4/12/2023,12/19/2021,252,1,
871,5/8/2025,2/20/2024,255,1,
872,9/23/2023,6/7/2022,309,1,
873,2/28/2023,9/29/2024,324,1,
874,10/15/2025,4/19/2021,53,1,
875,1/2/2025,7/19/2022,181,1,
876,8/28/2024,6/9/2022,21,0,
877,12/19/2023,7/1/2020,157,1,
878,10/28/2025,5/27/2023,286,1,
879,10/13/2023,3/13/2024,358,1,
880,6/19/2023,9/26/2021,131,1,
881,7/7/2023,9/20/2023,270,1,
882,9/2/2023,5/24/2023,31,1,
883,3/10/2025,5/22/2024,265,1,
884,10/6/2024,9/16/2023,312,1,
885,6/23/2023,6/18/2020,68,1,
886,12/12/2023,10/11/2021,53,1,
887,6/18/2024,6/5/2022,192,1,
888,3/3/2024,3/2/2022,164,1,
889,11/10/2023,1/28/2023,359,1,
890,1/15/2023,3/11/2021,229,1,
891,5/29/2025,2/12/2020,2,0,
892,10/19/2023,11/11/2022,202,1,
893,4/17/2023,11/14/2023,148,1,
894,2/24/2024,9/3/2022,291,1,
895,9/10/2023,10/13/2023,247,1,
896,6/5/2025,11/10/2021,247,1,
897,3/24/2023,4/8/2023,289,1,
898,9/18/2025,10/31/2021,59,1,
899,10/29/2023,8/11/2022,30,1,
900,8/11/2024,6/15/2022,270,1,
901,3/29/2023,8/2/2021,365,1,
902,5/6/2024,3/30/2022,7,0,
903,1/19/2023,9/8/2021,90,1,
904,12/8/2024,5/22/2024,336,1,
905,6/26/2025,6/24/2022,180,1,
906,8/7/2024,3/5/2022,19,0,
907,9/14/2025,5/15/2021,66,1,
908,10/22/2025,10/19/2021,330,1,
909,2/28/2024,10/18/2020,45,1,
910,11/6/2025,7/27/2020,183,1,
911,9/3/2024,10/18/2022,70,1,
912,7/9/2025,1/27/2023,293,1,
913,7/28/2023,2/21/2022,171,1,
914,1/17/2024,6/28/2024,218,1,
915,11/9/2023,6/7/2024,308,1,
916,12/26/2023,9/5/2021,356,1,
917,3/14/2024,6/15/2022,199,1,
918,7/18/2025,10/1/2023,249,1,
919,5/17/2025,7/28/2020,14,0,
920,3/6/2025,5/16/2023,303,1,
921,10/26/2023,2/1/2022,357,1,
922,3/24/2023,7/14/2020,92,1,
923,9/20/2025,6/15/2022,63,1,
924,8/24/2023,8/28/2021,321,1,
925,5/27/2025,9/14/2024,391,1,
926,10/29/2023,1/17/2022,97,1,
927,8/22/2023,11/18/2022,298,1,
928,4/21/2025,10/29/2023,27,0,
929,4/8/2023,2/17/2021,375,1,
930,12/27/2023,7/21/2021,334,1,
931,12/9/2025,4/27/2021,33,1,
932,8/26/2025,4/19/2021,125,1,
933,5/22/2025,10/3/2023,101,1,
934,8/27/2024,10/18/2020,122,1,
935,2/20/2024,8/12/2023,382,1,
936,10/18/2023,8/2/2024,316,1,
937,7/30/2024,9/18/2021,56,1,
938,5/22/2023,5/15/2023,188,1,
939,11/30/2024,10/29/2022,6,0,
940,11/21/2025,7/16/2023,59,1,
941,8/3/2023,7/12/2021,255,1,
942,10/28/2025,2/25/2021,263,1,
943,3/18/2025,1/8/2021,15,0,
944,8/10/2023,1/10/2023,173,1,
945,11/22/2023,11/27/2023,287,1,
946,11/14/2023,9/25/2022,122,1,
947,10/1/2023,10/29/2022,195,1,
948,7/7/2023,6/22/2022,374,1,
949,4/7/2024,9/4/2021,303,1,
950,3/28/2025,3/19/2024,350,1,
951,6/27/2023,10/9/2023,7,0,
952,12/31/2024,10/26/2023,180,1,
953,10/18/2024,7/5/2022,66,1,
954,10/29/2025,11/3/2023,26,0,
955,7/14/2025,4/25/2022,186,1,
956,12/18/2023,3/2/2023,196,1,
957,5/24/2025,1/15/2023,303,1,
958,11/9/2024,6/11/2022,109,1,
959,7/27/2025,1/9/2021,347,1,
960,7/25/2024,5/5/2023,103,1,
961,3/31/2024,11/19/2021,308,1,
962,12/27/2024,2/9/2022,358,1,
963,11/15/2025,7/29/2021,311,1,
964,8/27/2025,9/1/2021,164,1,
965,1/12/2025,11/26/2021,389,1,
966,7/31/2023,3/11/2023,132,1,
967,7/6/2024,12/11/2024,381,1,
968,9/17/2023,10/11/2020,74,1,
969,1/23/2025,3/31/2024,192,1,
970,11/5/2025,7/15/2020,181,1,
971,2/25/2024,7/3/2020,22,0,
972,12/20/2024,4/11/2022,38,1,
973,10/13/2023,12/19/2022,89,1,
974,3/19/2024,5/16/2021,388,1,
975,6/17/2025,11/15/2023,237,1,
976,3/29/2023,12/5/2020,60,1,
977,5/20/2025,6/22/2022,394,1,
978,2/6/2023,5/8/2021,113,1,
979,11/5/2024,4/14/2023,290,1,
980,12/7/2023,8/28/2022,233,1,
981,7/6/2023,4/25/2020,64,1,
982,4/30/2023,2/27/2023,148,1,
983,9/9/2025,1/17/2023,384,1,
984,3/25/2023,1/13/2024,31,1,
985,3/11/2023,11/27/2021,3,0,
986,10/31/2023,11/1/2023,330,1,
987,1/10/2023,12/10/2024,382,1,
988,10/18/2025,12/7/2022,343,1,
989,5/28/2023,10/20/2022,144,1,
990,8/9/2025,3/20/2023,124,1,
991,12/12/2025,2/24/2022,344,1,
992,3/31/2024,2/26/2022,127,1,
993,10/11/2023,5/16/2020,61,1,
994,11/12/2024,4/30/2021,258,1,
995,9/18/2025,8/4/2023,269,1,
996,5/23/2025,1/7/2022,211,1,
997,1/4/2024,6/21/2021,23,0,
998,1/9/2023,6/8/2022,91,1,
999,10/18/2024,8/27/2022,24,0,
1000,9/26/2023,3/2/2023,247,1,
1001,10/12/2023,5/12/2024,336,1,
1002,7/18/2025,1/20/2022,271,1,
1003,10/22/2023,8/1/2021,391,1,
1004,11/5/2025,7/15/2020,0,0,
1005,11/4/2023,11/5/2021,285,1,
1006,12/11/2023,10/26/2022,179,1,
1007,5/18/2023,7/3/2023,82,1,
1008,12/27/2025,11/26/2020,141,1,
1009,2/24/2024,7/4/2022,45,1,
1010,11/9/2024,7/20/2024,249,1,
1011,9/27/2024,8/20/2022,244,1,
1012,3/16/2024,2/10/2023,225,1,
1013,10/1/2023,12/2/2021,337,1,
1014,12/24/2025,4/15/2023,122,1,
1015,10/18/2023,9/4/2023,219,1,
1016,2/11/2025,2/25/2020,48,1,
1017,3/7/2023,6/30/2022,163,1,
1018,8/31/2024,2/3/2024,311,1,
1019,1/27/2023,8/29/2020,124,1,
1020,12/15/2025,4/3/2022,9,0,
1021,1/25/2025,5/23/2022,316,1,
1022,3/18/2025,6/22/2022,40,1,
1023,1/17/2023,8/17/2023,385,1,
1024,12/1/2025,11/2/2021,352,1,
1025,6/15/2025,10/12/2021,217,1,
1026,6/27/2025,9/14/2023,369,1,
1027,9/5/2023,12/31/2020,74,1,
1028,6/28/2023,6/18/2022,303,1,
1029,4/17/2023,8/18/2022,135,1,
1030,1/21/2023,6/5/2022,39,1,
1031,3/4/2023,9/30/2023,4,0,
1032,7/19/2024,8/19/2022,95,1,
1033,5/12/2025,11/3/2023,209,1,
1034,1/14/2023,10/20/2021,23,0,
1035,3/21/2023,5/16/2023,181,1,
1036,1/12/2024,12/6/2020,157,1,
1037,9/26/2023,11/14/2023,149,1,
1038,12/23/2025,5/9/2023,22,0,
1039,1/31/2025,5/10/2021,9,0,
1040,5/17/2024,7/28/2024,230,1,
1041,7/5/2023,9/30/2023,361,1,
1042,6/29/2023,9/7/2020,47,1,
1043,2/15/2024,7/25/2023,70,1,
1044,7/28/2024,9/5/2021,169,1,
1045,7/5/2025,5/27/2020,3,0,
1046,10/7/2024,7/8/2022,370,1,
1047,3/31/2025,2/14/2023,176,1,
1048,6/13/2025,8/23/2023,37,1,
1049,3/9/2024,3/27/2024,332,1,
1050,3/17/2024,10/13/2023,375,1,
1051,3/6/2024,5/10/2021,340,1,
1052,10/30/2023,9/30/2022,189,1,
1053,9/12/2025,9/22/2022,331,1,
1054,1/14/2025,12/12/2020,303,1,
1055,2/3/2023,12/23/2022,367,1,
1056,6/23/2025,4/17/2023,11,0,
1057,10/6/2025,9/30/2021,3,0,
1058,5/13/2024,6/4/2023,49,1,
1059,6/30/2024,5/22/2024,374,1,
1060,3/18/2024,7/25/2020,36,1,
1061,8/1/2024,2/28/2021,89,1,
1062,4/19/2024,11/22/2024,385,1,
1063,12/18/2023,5/12/2022,363,1,
1064,3/13/2023,5/9/2021,210,1,
1065,7/29/2025,3/25/2020,63,1,
1066,9/10/2025,12/30/2021,231,1,
1067,6/25/2024,3/19/2023,300,1,
1068,6/10/2025,11/10/2023,71,1,
1069,5/6/2025,10/19/2024,373,1,
1070,8/22/2023,10/13/2023,165,1,
1071,11/29/2025,10/10/2022,292,1,
1072,7/25/2024,4/3/2023,399,1,
1073,10/4/2025,10/26/2022,310,1,
1074,5/4/2023,1/25/2024,338,1,
1075,1/20/2024,4/21/2021,107,1,
1076,3/15/2024,5/18/2023,198,1,
1077,7/8/2025,12/27/2021,113,1,
1078,11/21/2024,10/12/2020,31,1,
1079,8/7/2024,12/11/2023,139,1,
1080,3/1/2023,9/12/2021,378,1,
1081,1/31/2024,2/8/2022,96,1,
1082,6/28/2023,9/21/2020,216,1,
1083,3/3/2024,1/14/2024,302,1,
1084,12/21/2025,9/25/2024,351,1,
1085,3/11/2025,2/26/2023,293,1,
1086,11/16/2024,8/5/2020,65,1,
1087,3/15/2023,12/23/2022,141,1,
1088,9/15/2025,8/13/2023,202,1,
1089,9/11/2025,11/19/2020,228,1,
1090,4/23/2023,7/17/2022,198,1,
1091,7/19/2023,8/20/2020,116,1,
1092,12/22/2024,11/19/2021,10,0,
1093,9/11/2023,4/2/2021,286,1,
1094,1/20/2025,2/7/2024,382,1,
1095,1/2/2023,4/23/2021,360,1,
1096,8/1/2023,6/13/2022,122,1,
1097,5/18/2025,2/13/2021,146,1,
1098,4/27/2024,2/27/2024,161,1,
1099,1/6/2025,2/9/2024,235,1,
1100,11/14/2025,2/13/2021,20,0,
1101,4/4/2025,6/29/2021,362,1,
1102,8/31/2024,12/5/2020,324,1,
1103,2/27/2025,1/5/2022,224,1,
1104,10/13/2024,1/17/2023,119,1,
1105,9/8/2024,1/22/2024,300,1,
1106,4/14/2025,12/6/2023,39,1,
1107,12/8/2023,6/11/2021,287,1,
1108,8/1/2025,8/9/2023,65,1,
1109,12/8/2023,8/2/2022,141,1,
1110,3/21/2023,11/19/2020,15,0,
1111,9/25/2023,10/10/2020,141,1,
1112,9/10/2024,2/12/2023,277,1,
1113,2/15/2023,11/30/2023,154,1,
1114,3/4/2025,6/26/2024,306,1,
1115,8/18/2023,12/26/2022,224,1,
1116,6/19/2024,1/1/2024,54,1,
1117,9/17/2025,1/17/2024,64,1,
1118,11/16/2025,8/6/2021,233,1,
1119,1/1/2025,2/19/2023,171,1,
1120,8/1/2025,8/9/2023,73,1,
1121,2/24/2025,2/29/2024,321,1,
1122,11/3/2025,1/13/2023,265,1,
1123,9/16/2024,10/21/2020,59,1,
1124,8/20/2025,1/10/2023,174,1,
1125,8/15/2025,5/20/2024,261,1,
1126,3/8/2025,9/21/2024,303,1,
1127,9/17/2023,5/12/2023,60,1,
1128,9/19/2023,11/15/2023,8,0,
1129,10/3/2024,9/3/2023,261,1,
1130,7/4/2024,7/26/2023,86,1,
1131,11/9/2025,11/10/2023,98,1,
1132,3/10/2024,3/6/2024,73,1,
1133,4/25/2023,4/1/2020,57,1,
1134,1/18/2023,2/14/2024,183,1,
1135,8/23/2023,3/6/2024,227,1,
1136,7/5/2024,11/7/2022,286,1,
1137,11/5/2025,4/4/2024,264,1,
1138,1/17/2023,4/17/2022,213,1,
1139,4/17/2023,3/8/2021,304,1,
1140,9/4/2024,11/25/2020,130,1,
1141,4/29/2023,10/21/2022,329,1,
1142,1/6/2023,4/27/2023,228,1,
1143,10/22/2025,4/15/2021,198,1,
1144,2/11/2024,7/8/2020,135,1,
1145,9/1/2025,7/25/2023,128,1,
1146,10/16/2024,12/31/2021,281,1,
1147,1/27/2024,4/22/2021,349,1,
1148,12/21/2023,9/25/2024,270,1,
1149,2/7/2024,1/19/2023,144,1,
1150,4/3/2025,1/31/2023,217,1,
1151,1/24/2025,12/12/2022,286,1,
1152,4/26/2025,4/1/2024,302,1,
1153,1/30/2024,9/10/2022,262,1,
1154,5/19/2023,5/9/2021,168,1,
1155,1/6/2023,12/18/2024,399,1,
1156,6/27/2023,6/12/2021,275,1,
1157,6/10/2024,4/12/2020,77,1,
1158,9/26/2024,2/7/2023,120,1,
1159,12/5/2023,4/20/2022,10,0,
1160,9/11/2024,1/4/2023,102,1,
1161,4/21/2023,8/17/2021,227,1,
1162,9/19/2024,3/7/2023,332,1,
1163,9/28/2025,11/30/2022,365,1,
1164,4/26/2024,12/9/2023,60,1,
1165,11/25/2025,1/30/2022,258,1,
1166,7/31/2025,2/14/2022,396,1,
1167,12/18/2024,6/28/2021,51,1,
1168,5/27/2025,6/8/2023,155,1,
1169,7/20/2025,4/2/2021,243,1,
1170,3/11/2024,4/1/2023,238,1,
1171,3/27/2024,12/18/2020,281,1,
1172,10/22/2025,6/29/2020,60,1,
1173,5/29/2025,5/7/2021,140,1,
1174,6/20/2025,2/8/2023,103,1,
1175,1/3/2024,6/5/2024,233,1,
1176,12/27/2025,11/16/2023,395,1,
1177,8/16/2024,6/2/2021,76,1,
1178,9/17/2023,2/6/2024,236,1,
1179,11/25/2023,10/12/2023,147,1,
1180,8/1/2024,8/14/2020,3,0,
1181,1/24/2023,1/22/2022,241,1,
1182,9/21/2023,7/16/2024,391,1,
1183,1/16/2024,10/26/2022,134,1,
1184,3/6/2023,12/20/2022,281,1,
1185,5/12/2024,3/24/2022,227,1,
1186,2/11/2024,9/18/2022,308,1,
1187,12/27/2023,8/8/2020,79,1,
1188,1/17/2024,6/3/2021,0,0,
1189,11/20/2025,9/26/2022,230,1,
1190,5/10/2023,4/13/2023,280,1,
1191,7/12/2024,1/11/2021,219,1,
1192,6/15/2025,7/7/2022,199,1,
1193,7/16/2024,6/21/2020,43,1,
1194,2/22/2025,9/2/2023,9,0,
1195,11/26/2024,2/6/2021,118,1,
1196,12/2/2025,11/3/2020,40,1,
1197,1/5/2023,7/17/2021,247,1,
1198,3/13/2025,5/25/2021,91,1,
1199,7/21/2025,7/23/2023,283,1,
1200,12/21/2023,3/9/2022,377,1,
1201,8/30/2023,8/6/2021,277,1,
1202,12/19/2023,11/30/2023,63,1,
1203,9/30/2025,1/29/2022,337,1,
1204,4/29/2024,8/20/2021,25,0,
1205,7/13/2025,5/21/2022,3,0,
1206,12/9/2024,1/27/2022,21,0,
1207,12/24/2023,12/2/2023,111,1,
1208,12/29/2023,4/24/2022,107,1,
1209,8/27/2025,6/26/2020,101,1,
1210,11/7/2024,11/24/2023,113,1,
1211,1/29/2024,7/20/2021,2,0,
1212,5/31/2023,11/21/2020,212,1,
1213,1/24/2025,12/29/2021,344,1,
1214,9/10/2024,5/7/2024,237,1,
1215,7/27/2024,5/15/2023,142,1,
1216,1/7/2025,4/14/2024,202,1,
1217,6/16/2023,11/29/2020,314,1,
1218,9/10/2025,4/18/2020,80,1,
1219,10/17/2024,4/11/2021,212,1,
1220,7/31/2025,7/8/2023,24,0,
1221,9/22/2025,5/17/2022,46,1,
1222,5/16/2023,9/19/2023,182,1,
1223,10/3/2023,3/10/2021,40,1,
1224,4/2/2024,8/26/2023,68,1,
1225,1/1/2023,11/24/2021,145,1,
1226,4/27/2025,11/1/2022,260,1,
1227,8/25/2023,10/20/2020,193,1,
1228,11/18/2024,2/2/2022,77,1,
1229,1/9/2023,1/15/2024,318,1,
1230,1/10/2023,1/16/2021,68,1,
1231,6/8/2023,2/17/2023,351,1,
1232,1/1/2023,9/23/2020,129,1,
1233,1/29/2025,7/9/2021,386,1,
1234,10/13/2024,2/17/2024,184,1,
1235,8/26/2024,7/31/2021,258,1,
1236,12/26/2025,11/7/2021,390,1,
1237,11/27/2025,8/3/2024,364,1,
1238,12/20/2025,10/12/2022,41,1,
1239,1/25/2025,2/21/2022,167,1,
1240,4/10/2025,4/2/2024,385,1,
1241,2/13/2024,11/4/2023,64,1,
1242,3/11/2023,8/25/2023,385,1,
1243,7/25/2025,5/26/2022,208,1,
1244,11/28/2025,11/16/2020,229,1,
1245,1/12/2024,7/10/2022,301,1,
1246,3/22/2025,7/8/2021,199,1,
1247,12/12/2023,6/2/2023,167,1,
1248,8/12/2024,12/29/2022,36,1,
1249,10/16/2023,5/5/2024,389,1,
1250,8/24/2024,7/28/2021,90,1,
1251,2/12/2023,11/2/2022,395,1,
1252,5/19/2025,8/11/2023,353,1,
1253,11/10/2024,7/28/2023,179,1,
1254,9/16/2024,2/23/2023,353,1,
1255,4/19/2024,6/30/2023,148,1,
1256,11/29/2023,12/26/2021,357,1,
1257,1/20/2025,3/2/2021,172,1,
1258,6/15/2025,7/14/2024,390,1,
1259,8/22/2024,10/31/2021,17,0,
1260,7/4/2023,2/11/2024,104,1,
1261,3/30/2025,5/22/2021,391,1,
1262,3/22/2024,7/18/2020,105,1,
1263,10/5/2024,11/29/2020,229,1,
1264,10/1/2025,3/25/2022,349,1,
1265,1/14/2024,1/20/2024,261,1,
1266,7/22/2023,1/1/2021,99,1,
1267,5/20/2023,8/12/2022,59,1,
1268,2/8/2025,3/10/2023,315,1,
1269,8/4/2025,3/20/2021,34,1,
1270,1/11/2025,2/1/2024,329,1,
1271,4/17/2023,11/25/2020,237,1,
1272,7/30/2024,1/31/2022,364,1,
1273,10/13/2024,8/3/2023,197,1,
1274,12/12/2023,4/20/2023,53,1,
1275,7/8/2024,5/4/2022,62,1,
1276,12/20/2024,3/25/2022,284,1,
1277,9/28/2024,3/17/2021,290,1,
1278,9/14/2025,10/27/2020,39,1,
1279,7/5/2025,9/20/2020,251,1,
1280,9/8/2023,12/25/2020,221,1,
1281,11/19/2024,11/14/2021,16,0,
1282,7/10/2023,11/25/2023,72,1,
1283,10/3/2023,3/7/2023,331,1,
1284,10/10/2023,8/15/2021,374,1,
1285,3/10/2024,6/15/2020,8,0,
1286,7/13/2023,8/30/2023,328,1,
1287,3/1/2023,4/28/2021,221,1,
1288,10/22/2025,6/29/2022,2,0,
1289,6/26/2025,4/10/2024,225,1,
1290,7/14/2025,5/9/2021,115,1,
1291,1/1/2024,12/23/2020,153,1,
1292,6/21/2023,6/4/2021,299,1,
1293,3/26/2023,2/3/2021,344,1,
1294,7/12/2025,10/4/2023,358,1,
1295,2/9/2024,3/20/2022,244,1,
1296,11/12/2024,5/13/2023,267,1,
1297,1/30/2025,9/25/2020,250,1,
1298,9/15/2023,7/2/2021,76,1,
1299,6/18/2023,12/18/2020,256,1,
1300,6/18/2025,7/30/2021,50,1,
1301,3/26/2023,10/15/2020,237,1,
1302,1/16/2023,8/7/2021,81,1,
1303,1/12/2024,11/9/2021,387,1,
1304,2/9/2024,9/3/2020,59,1,
1305,4/11/2023,8/6/2022,208,1,
1306,8/4/2025,8/7/2021,331,1,
1307,3/18/2023,3/10/2023,254,1,
1308,9/29/2025,6/24/2023,121,1,
1309,1/10/2024,8/31/2022,193,1,
1310,4/24/2025,11/12/2022,82,1,
1311,10/25/2023,9/13/2022,278,1,
1312,9/19/2025,10/7/2022,39,1,
1313,4/8/2025,7/28/2020,95,1,
